;App_id;Review;Tag
76;681280;Very Positive;['Sports', 'Racing', 'Cycling', 'Action', 'Bikes', 'Multiplayer', 'Great Soundtrack', 'Procedural Generation', 'Roguelite', 'Open World', 'Simulation', 'Fast-Paced', 'BMX', 'Physics', 'Addictive', 'Moddable', 'Difficult', 'Relaxing', 'Beautiful', 'Competitive']
77;1079160;Overwhelmingly Positive;"['Indie', 'Bullet Hell', 'Great Soundtrack', ""Shoot 'Em Up"", 'Faith', 'Action', 'Female Protagonist', 'Difficult', 'Singleplayer', 'Anime', 'Arcade', '2D', 'Cute', 'Lore-Rich', 'Fantasy', 'Story Rich', 'Memes']"
78;1072390;Very Positive;['Free to Play', 'Indie', 'Adventure', 'Puzzle Platformer', 'Hand-drawn', 'Platformer', 'Casual', '2D', 'Singleplayer', 'Funny', 'Puzzle', 'Difficult', 'Psychological Horror', 'Souls-like', 'Memes', 'Great Soundtrack', 'Surreal']
79;965820;Overwhelmingly Positive;['JRPG', 'RPG', 'Story Rich', 'Funny', 'Adventure', 'Anime', 'Indie', 'Fantasy', 'Casual', 'Pixel Graphics', 'CRPG', '2D', 'RPGMaker', 'Singleplayer', 'Drama', 'Turn-Based', 'Turn-Based Combat', 'Retro', 'Cute', 'Foreign']
80;1169040;Very Positive;['Early Access', 'Open World Survival Craft', 'Base Building', 'Sandbox', 'Online Co-Op', 'Survival', '2D', 'Pixel Graphics', 'Multiplayer', 'Exploration', 'Building', 'Singleplayer', 'Adventure', 'Crafting', 'Co-op', 'Open World', 'Action', 'Action-Adventure', 'Replay Value', 'RPG']
81;494150;Very Positive;['Sports', 'Action', 'VR', '3D Fighter', 'Boxing', 'Fighting', 'Singleplayer']
82;1043340;Overwhelmingly Positive;['Indie', 'Time Travel', 'Time Manipulation', 'Flight', 'Sandbox', 'Early Access', 'Crafting', 'Driving', 'Moddable', 'Physics', 'Action-Adventure', 'First-Person', 'Open World', 'Story Rich', 'Action', 'Simulation', 'Sci-fi', 'Singleplayer', 'Horror', 'Survival']
83;866440;Very Positive;['Free to Play', 'Adventure', 'Puzzle', 'Indie', 'Story Rich', 'Singleplayer', 'First-Person', 'Casual', 'Mystery', 'Exploration', 'Female Protagonist', 'Point & Click', 'Atmospheric', 'Short', 'Relaxing', 'Walking Simulator', 'Investigation', 'Family Friendly', 'Fantasy', 'Magic']
84;970560;Very Positive;['Visual Novel', 'Adventure', 'Singleplayer', 'Funny', 'Anime', 'Female Protagonist', 'Dating Sim', 'Romance', 'Story Rich']
85;976730;Very Positive;['Great Soundtrack', 'FPS', 'Classic', 'Multiplayer', 'Story Rich', 'Sci-fi', 'Co-op', 'First-Person', 'Epic', 'Action', 'Shooter', 'Singleplayer', 'Aliens', 'Lore-Rich', 'Beautiful', 'Space', 'Atmospheric', 'Adventure', 'Horror', 'Online Co-Op']
86;1002560;Very Positive;['Visual Novel', 'Indie', 'Sexual Content', 'Casual', 'Adventure', 'Anime', 'Drama', 'Multiple Endings', 'Cute', 'Violent', 'Romance', 'Psychological Horror']
87;440310;Very Positive;['Music', 'Rhythm', 'Action', 'Bullet Hell', 'Difficult', 'Indie', 'Level Editor', '2D', 'Singleplayer', 'Arcade', 'Early Access', 'Co-op', 'Local Co-Op', 'Multiplayer', '4 Player Local', 'Local Multiplayer', 'Abstract', 'Anime', 'Cartoon', 'Cartoony']
88;1200860;Very Positive;['Free to Play', 'Indie', 'Nudity', 'Hand-drawn', 'Cute', 'Atmospheric', 'Casual', 'Exploration', 'Experience', 'Surreal', 'Short', 'Experimental', 'Psychological Horror', '2D', 'Singleplayer', 'Sexual Content']
89;937170;Very Positive;['Funny', 'Multiple Endings', 'Dating Sim', 'Indie', 'Visual Novel', 'Adventure', 'RPG', 'Anime', 'Story Rich', 'Puzzle', 'Cute', 'Mouse only', 'Choices Matter', 'Romance', 'Singleplayer', 'Interactive Fiction', 'Point & Click', 'Comedy', 'Surreal', 'Female Protagonist']
90;1071120;Overwhelmingly Positive;['Free to Play', 'Casual', 'Indie', 'Adventure', 'Cute', 'Cats', 'Point & Click', 'Short', '2D', 'Hidden Object']
91;992740;Very Positive;['Adventure', 'Indie', 'Casual', 'Visual Novel', 'Faith', 'Anime']
92;359510;Very Positive;['Detective', 'Point & Click', 'Exploration', 'Visual Novel', 'Funny', 'Story Rich', 'Puzzle', '2D', 'Conversation', 'Noir', 'Mystery', 'Crime', 'Atmospheric', 'Adventure', 'Comedy', 'Singleplayer', 'Indie', 'Investigation', 'Hand-drawn', 'Great Soundtrack']
93;655500;Very Positive;['Motorbike', 'Motocross', 'Multiplayer', 'Simulation', 'Offroad', 'Realistic', 'Racing', 'Moddable', 'eSports', 'Automobile Sim', 'VR', 'Controller', 'Early Access', 'Physics', 'Bikes', 'Difficult', 'Immersive Sim', '3D', 'First-Person', 'Third Person']
94;933480;Very Positive;['RPG', 'Adventure', 'Free to Play', 'Action', 'Open World', 'Story Rich', 'Singleplayer', 'Fantasy', 'Mod', 'Atmospheric', 'Great Soundtrack', 'Dark Fantasy', 'Lore-Rich', 'Exploration', 'First-Person', 'Psychological', 'Violent', 'Gore', 'Dark', 'Replay Value']
95;934840;Very Positive;['Free to Play', 'Parkour', 'Action', 'Indie', '3D Platformer', 'Singleplayer', 'First-Person', 'Platformer', 'Fast-Paced', 'Runner']
96;578620;Very Positive;['VR', 'Action', '3D Fighter', 'Violent', 'Indie', 'Gore', 'Funny', 'Fighting', 'Blood', 'First-Person', 'Early Access', 'Singleplayer', 'Local Multiplayer', 'Swordplay', 'Medieval', 'Moddable', 'Multiplayer', 'Asymmetric VR', 'Nudity', 'Horror']
97;1109460;Overwhelmingly Positive;['Free to Play', 'Visual Novel', 'Anime', 'Artificial Intelligence', 'Sexual Content', 'Hentai', 'Dating Sim', 'Sci-fi', 'Interactive Fiction', 'Nudity', 'Modern', '2D', 'RPG', 'Cute', 'Adventure', 'JRPG', '2.5D', 'FPS', 'Casual', 'Cartoony']
98;1012880;Very Positive;['Strategy', 'Survival', 'Simulation', 'Post-apocalyptic', 'Choices Matter', 'Casual', 'Singleplayer', 'Adventure', 'Indie', 'Choose Your Own Adventure', 'Comedy', 'Dark Comedy', 'Funny', 'Point & Click', 'Difficult', 'Remake', 'Text-Based', 'Roguelite', 'Horror', 'Cartoon']
99;1005300;Overwhelmingly Positive;['Trivia', 'Casual', 'Multiplayer', 'Indie', 'Local Multiplayer', 'Funny', 'Party', 'Comedy', 'Board Game', 'Party Game', 'Local Co-Op', 'Co-op', 'Family Friendly', 'Social Deduction', 'Singleplayer']
100;916730;Very Positive;['Indie', 'Metroidvania', 'Action', 'Adventure', 'Pixel Graphics', '2D', 'Platformer', 'Cats', 'Retro', 'Singleplayer', 'Cute', 'Side Scroller', 'Exploration', 'Sci-fi', 'Controller', 'Difficult', 'Female Protagonist', 'Great Soundtrack', 'Open World', 'Short']
101;1057680;Very Positive;['Simulation', 'Nudity', 'Indie', 'Casual', 'Adventure', 'Visual Novel', 'Anime']
102;1004240;Very Positive;['Hentai', 'Sexual Content', 'Nudity', 'Mature', 'Anime', 'Puzzle', 'Casual', 'Indie', 'Simulation', 'NSFW', 'Singleplayer', 'Female Protagonist', 'RPG']
103;834530;Very Positive;"['Action', 'Adventure', 'Story Rich', 'RPG', ""Beat 'em up"", 'Open World', 'Singleplayer', 'Crime', 'Violent', 'Great Soundtrack', 'Minigames', 'Drama', 'Comedy', 'Third Person', 'Sexual Content', 'Remake', 'Atmospheric', 'Funny', 'JRPG', 'Anime']"
104;1012240;Overwhelmingly Positive;['Indie', 'Visual Novel', 'Free to Play']
105;1184770;Very Positive;['Political Sim', 'Simulation', 'Politics', 'Political', 'Strategy', 'Indie', 'Early Access', 'Turn-Based']
106;1010890;Overwhelmingly Positive;"['Free to Play', 'Action', 'Indie', 'Bullet Hell', 'Anime', 'Faith', ""Shoot 'Em Up"", 'Female Protagonist', 'Difficult', 'Cute', 'Singleplayer', 'Great Soundtrack']"
107;1064730;Very Positive;['Sexual Content', 'Nudity', 'Hentai', 'Casual', 'Mature', 'Simulation', 'Strategy', 'Adventure', 'Anime', 'RPG', 'Puzzle', 'NSFW', 'Female Protagonist']
108;1092590;Overwhelmingly Positive;['Indie', 'RPG', 'Open World', 'Cinematic', 'Adventure', 'Action', 'Casual', 'Funny', 'Walking Simulator', 'Early Access', 'Puzzle', 'Action RPG', 'Exploration', '3D Platformer', 'CRPG', 'Anime', '3D', 'Cute', 'Third Person', 'Sandbox']
109;1109410;Overwhelmingly Positive;['Free to Play', 'Puzzle', 'Puzzle Platformer', 'Indie']
110;1146950;Very Positive;['Sexual Content', 'Hentai', 'Nudity', 'Mature', 'Anime', 'Casual', 'Puzzle', 'Indie', 'NSFW', 'Simulation', 'RPG', 'Psychological Horror', '2D']
111;1098340;Very Positive;['Puzzle', 'Casual', 'Indie', 'Fast-Paced', '2D', 'Physics', 'Relaxing', 'Minimalist', 'Puzzle Platformer', 'Point & Click', 'Singleplayer', 'Short', 'Cute', 'PvE']
112;666140;Very Positive;['RPG', 'Life Sim', 'Open World', 'Farming Sim', 'Crafting', 'Simulation', 'Casual', 'Adventure', 'Singleplayer', 'Agriculture', 'Building', 'Sandbox', 'Indie', 'Relaxing', 'Mining', 'Exploration', 'Survival', 'Cartoony', 'Post-apocalyptic', 'Female Protagonist']
113;1048540;Very Positive;['Adventure', '3D Platformer', 'Action', 'Casual', 'Platformer', 'Classic', 'Singleplayer', 'Racing', 'Funny', 'Cute', 'Family Friendly', 'Indie', 'Collectathon', 'Multiplayer', 'Cult Classic', 'Souls-like']
114;948830;Very Positive;['Indie', 'Casual', 'Simulation', 'Adventure', 'LGBTQ+', 'Visual Novel', 'Female Protagonist', 'Gore', 'Anime', 'Violent', 'Mystery', 'Romance']
115;930910;Overwhelmingly Positive;['Adventure', 'Visual Novel', 'Anime', 'Story Rich', 'Sci-fi', 'Time Travel', 'Singleplayer', 'Great Soundtrack']
116;1040550;Overwhelmingly Positive;['Casual', 'Indie', 'Puzzle', 'Relaxing', 'Atmospheric', 'Beautiful', 'Minimalist', 'Wholesome']
117;361420;Very Positive;['Multiplayer', 'Open World', 'Open World Survival Craft', 'Space', 'Survival', 'Exploration', 'Base Building', 'Co-op', 'Sandbox', 'Adventure', 'Building', 'Crafting', 'Sci-fi', 'Automation', 'Singleplayer', 'Colorful', 'Third Person', 'Atmospheric', 'Simulation', 'Indie']
118;1046820;Very Positive;['Indie', 'Horror', 'Psychological Horror', 'Nudity', 'Singleplayer', 'Atmospheric', 'Puzzle']
119;1092720;Very Positive;['Horror', 'Survival Horror', 'Stealth', 'Investigation', 'Sandbox', 'First-Person', 'Survival', '3D', 'Funny', 'Psychological Horror', 'Surreal', 'Puzzle', 'Action', 'Cartoony', 'Colorful', 'Thriller', 'Psychedelic', 'Mystery', 'Comedy', 'Psychological']
120;939600;Very Positive;['Sexual Content', 'Nudity', 'Hentai', 'Mature', 'Visual Novel', 'Anime', 'Indie', 'Casual', 'Romance', 'NSFW', 'Dating Sim', 'Adventure', 'Cute']
121;447150;Very Positive;"['Indie', 'Violent', 'Top-Down', 'Gore', 'Action', 'Singleplayer', 'Fast-Paced', 'Stylized', 'Difficult', ""Beat 'em up"", 'Blood', 'Music', 'Arcade', '2D', 'Top-Down Shooter', 'Music-Based Procedural Generation', 'Atmospheric', 'Casual', 'Surreal', 'Soundtrack']"
122;1070550;Very Positive;['Adventure', 'Indie', 'Horror', 'Point & Click', 'Pixel Graphics', 'Choices Matter', 'Mystery', 'Sci-fi', 'Thriller', 'Atmospheric', 'Singleplayer', 'Story Rich', '2D']
123;741140;Very Positive;['Visual Novel', 'Mechs', 'Cyberpunk', 'Sci-fi', 'RPG', 'Action', 'Dating Sim', 'Multiple Endings', 'Adventure', 'Anime', 'Story Rich', 'Singleplayer', 'Violent', 'Futuristic', 'Great Soundtrack', 'Dystopian', 'Gore', 'Simulation', 'War', 'Choices Matter']
124;1044490;Overwhelmingly Positive;['LGBTQ+', 'Female Protagonist', 'Visual Novel', 'Adventure', 'Anime', 'Romance', 'Cute', 'Indie', 'Education', 'Nudity', 'Story Rich', 'Singleplayer', 'Sexual Content']
125;1047440;Very Positive;['Simulation', 'Anime', 'Visual Novel', 'Dating Sim', 'Sexual Content', 'Romance', 'Nudity', 'Singleplayer', 'Story Rich', 'Mature', 'Mystery', 'Cute', 'Adventure', 'Casual', 'FPS', 'Hentai']
126;604240;Very Positive;['Multiplayer', 'Action', 'Shooter', 'FPS', 'Funny', 'First-Person', 'Team-Based', 'Colorful', 'Co-op', 'Online Co-Op', 'Arena Shooter', 'Character Customization', '3D', 'Cartoony', 'Cartoon', 'Singleplayer', 'PvP', 'PvE', 'Indie', 'Stylized']
127;1080750;Overwhelmingly Positive;['Relaxing', 'Story Rich', 'Walking Simulator', 'Atmospheric', 'Interactive Fiction', 'Supernatural', 'Mystery', 'Drama', 'Female Protagonist', 'Adventure', 'Singleplayer', 'Cute', '2D', 'Colorful', 'Exploration', 'Dark', 'Side Scroller', 'Point & Click', 'Nature', 'Music-Based Procedural Generation']
128;823500;Overwhelmingly Positive;['VR', 'Physics', 'Action', 'Sandbox', 'Shooter', 'Singleplayer', 'Adventure', 'Puzzle', 'Great Soundtrack', 'First-Person', 'Simulation', 'Realistic', 'Indie', 'FPS', 'Violent', 'Horror', 'Parkour', 'Sci-fi', 'Gore', 'Funny']
129;1026840;Very Positive;['Free to Play', 'Indie', 'Fighting', 'Action', '2D Fighter', 'Early Access', 'Competitive', 'Demons', 'Multiplayer', 'Anime', 'Funny']
130;382560;Very Positive;"['Precision Platformer', '3D Platformer', 'Parkour', 'Racing', 'Exploration', 'Time Attack', 'First-Person', 'PvP', 'Difficult', 'Platformer', 'Female Protagonist', 'Multiplayer', 'Action', 'Adventure', 'Nostalgia', ""1990's"", 'Singleplayer', 'Fast-Paced', 'Indie', 'Great Soundtrack']"
131;1158470;Very Positive;['Puzzle', 'Logic', 'Relaxing', 'Difficult', 'Casual', 'Voxel', 'Strategy', 'Singleplayer', 'Education', 'Tutorial', 'Minimalist', '3D', 'Indie', 'Experimental', 'Isometric', 'Procedural Generation', 'Colorful', 'Mystery', 'Family Friendly', 'Touch-Friendly']
132;677620;Very Positive;['Free to Play', 'FPS', 'Multiplayer', 'Arena Shooter', 'Shooter', 'Action', 'Fast-Paced', 'First-Person', 'PvP', 'Competitive', 'Sci-fi', 'Indie', 'Team-Based', 'eSports', 'Strategy', 'Tactical', 'Online Co-Op', 'Physics', 'Co-op', 'Violent']
133;433550;Very Positive;['Horror', 'Dark', 'Adventure', 'Puzzle', 'Singleplayer', 'Atmospheric', 'Psychological Horror', 'Puzzle Platformer', 'Side Scroller', '2.5D', 'Stealth', 'Third Person', 'Survival Horror', 'Surreal', 'Action-Adventure', 'Psychedelic', 'Mystery', 'Steampunk', 'Thriller', 'Physics']
134;588030;Very Positive;['Early Access', 'Simulation', 'Trains', 'VR', 'Realistic', 'Driving', 'Transportation', 'First-Person', 'Open World', 'Immersive Sim', 'Physics', 'Economy', 'Resource Management', 'Indie', 'Singleplayer', 'Procedural Generation', 'Replay Value', 'Adventure', 'Sandbox', 'Relaxing']
135;1073390;Very Positive;['Free to Play', 'Casual', 'Indie', 'VR', 'Cyberpunk', 'Flight', 'Relaxing', 'Simulation']
136;1037190;Overwhelmingly Positive;['Local Multiplayer', '4 Player Local', 'Multiplayer', 'Naval Combat', 'Naval', 'Pirates', 'Sailing', 'Competitive', 'Casual', 'Arcade', 'Fast-Paced', 'Sports', 'Racing', 'Combat Racing', 'Battle Royale', 'Colorful', 'Cute', 'Indie', 'Anime', 'Action']
137;710710;Very Positive;['Indie', 'Casual', 'Simulation', 'Visual Novel', 'Comedy', 'Dating Sim', 'Psychological Horror', 'Female Protagonist', 'Funny', 'Memes', 'Otome']
138;1109130;Overwhelmingly Positive;['Indie', 'RPG', 'RPGMaker', 'Adventure']
139;1043240;Very Positive;"['Bullet Hell', 'Indie', 'Action', 'Great Soundtrack', ""Shoot 'Em Up"", 'Difficult', 'Faith', 'Female Protagonist', 'Singleplayer', 'Anime', '2D', 'Arcade']"
140;844660;Very Positive;['LGBTQ+', 'Visual Novel', 'Dark Fantasy', 'Female Protagonist', 'Anime', 'Interactive Fiction', 'Romance', 'Choices Matter', 'Cute', 'Story Rich', 'Nudity', 'Fantasy', 'Sexual Content', 'Mature', 'Casual', 'Mystery', 'Atmospheric', '2D', 'Indie', 'Singleplayer']
141;1047220;Very Positive;['Comedy', 'Casual', 'Short', 'Funny', 'Cute', 'Detective', 'Mystery', 'Colorful', 'Investigation', 'Relaxing', 'Exploration', 'Point & Click', 'Interactive Fiction', 'Sequel', 'Walking Simulator', 'Soundtrack', 'Adventure', 'Singleplayer', 'Indie', 'Great Soundtrack']
142;1056490;Overwhelmingly Positive;['Roguelike', 'RPG', 'Indie', 'Turn-Based', 'RPGMaker', 'Traditional Roguelike', 'Cute', '2D', 'Pixel Graphics', 'Mystery Dungeon', 'Action', 'Exploration', 'Funny', 'Addictive', 'Singleplayer', 'Dungeon Crawler', 'Hack and Slash', 'Action RPG', 'Female Protagonist', 'Anime']
143;981020;Very Positive;['Anime', 'Survival Horror', 'Stealth', 'Cute', 'Female Protagonist', 'Psychological Horror', 'Horror', 'Puzzle', 'Multiple Endings', 'Psychological', 'Side Scroller', 'Mystery', 'Singleplayer', 'Adventure', 'Action', 'Controller', '2D', 'Indie', 'Casual', 'Retro']
144;585420;Very Positive;['Puzzle', 'Open World', 'Multiplayer', 'Jet', 'Tanks', 'Vehicular Combat', 'Moddable', 'Building', 'Sandbox', 'Physics', 'Destruction', 'Exploration', 'Simulation', 'Flight', 'Co-op', 'Driving', 'Racing', 'Space', 'Robots', 'Submarine']
145;1146510;Very Positive;['Adventure', 'Indie', 'Horror', 'Point & Click', 'Pixel Graphics']
146;594130;Very Positive;['Visual Novel', 'LGBTQ+', 'Story Rich', 'Romance', 'Choices Matter', 'Point & Click', 'Adventure', 'Indie', 'Choose Your Own Adventure', 'Dating Sim', 'Simulation', 'Anime', 'Dark', 'RPG', 'Female Protagonist', '2D', 'Violent', 'Cartoony', 'Beautiful', 'Stylized']
147;954740;Very Positive;['FPS', 'Post-apocalyptic', 'Choices Matter', 'Open World', 'Sci-fi', 'RPG', 'First-Person', 'Robots', 'Story Rich', 'Multiple Endings', 'Action', 'Singleplayer', 'Atmospheric', 'Futuristic', 'Crafting', 'Adventure', 'Violent', 'Shooter', 'Great Soundtrack', 'Cinematic']
148;805550;Very Positive;['Racing', 'Automobile Sim', 'Simulation', 'VR', 'Multiplayer', 'Driving', 'Sports', 'Realistic', 'Singleplayer', 'Controller', 'Early Access', 'eSports', 'Open World', 'First-Person', 'Competitive', 'Atmospheric', 'Online Co-Op', 'Difficult', 'Moddable']
149;959080;Very Positive;['Free to Play', 'Adventure', 'Action', 'Indie', 'Multiplayer', 'Platformer', '2D', 'Local Co-Op', 'Co-op', 'RPG', 'Online Co-Op']
150;952290;Very Positive;['Adventure', 'Indie', 'Casual', 'Pixel Graphics', 'Memes', 'Platformer', 'Great Soundtrack', 'Funny', 'Comedy', 'Relaxing', 'Retro', 'Dark Comedy']
151;622220;Very Positive;"['Anime', 'Action', 'Hack and Slash', 'Musou', 'RPG', 'Multiplayer', 'Visual Novel', 'JRPG', 'Story Rich', 'Singleplayer', 'Sexual Content', 'Fantasy', 'Nudity', 'Adventure', ""Beat 'em up"", 'Female Protagonist']"
152;1069740;Very Positive;['Early Access', 'Indie', 'Adventure', 'Dark', 'Singleplayer', 'Puzzle', 'Great Soundtrack', 'Atmospheric', 'Action', 'Platformer', 'Puzzle Platformer', '2.5D', 'Story Rich', 'Runner', 'Dystopian', 'Mystery', 'Side Scroller', 'Sci-fi', 'Psychological Horror', 'Emotional']
153;679900;Very Positive;['Indie', 'RPG', 'Turn-Based Combat', 'Character Customization', 'Action RPG', 'Singleplayer', 'Turn-Based', 'Idler', 'Funny', '2D', 'Fantasy', 'Casual', 'Strategy', 'Relaxing', 'Minigames', 'Cartoony', 'Colorful', 'Strategy RPG', 'Archery', 'Action']
154;1058000;Overwhelmingly Positive;['Free to Play', 'Visual Novel', 'Anime']
155;1084570;Overwhelmingly Positive;['Free to Play', 'Adventure', 'Indie', 'Casual', 'Pixel Graphics', 'Cute', 'RPGMaker', 'RPG', 'Sexual Content', 'Horror', 'Singleplayer']
156;909190;Very Positive;['Free to Play', 'Adventure', 'Indie', 'Point & Click', 'Pixel Graphics', 'Retro', 'Puzzle', 'Singleplayer']
157;489520;Very Positive;['Real Time Tactics', 'RTS', 'Multiplayer', 'Co-op', 'Card Battler', 'Free to Play', 'Strategy RPG', 'Card Game', 'Strategy', 'PvP', 'PvE', 'Deckbuilding', 'Tactical', 'Competitive', 'Online Co-Op', 'Singleplayer', 'Turn-Based Tactics', 'Mouse only', 'Tower Defense', 'Stylized']
158;1121910;Very Positive;['Dating Sim', 'Anime', 'Visual Novel', 'Beautiful', 'Cult Classic', 'Free to Play', 'Story Rich', 'World War I', 'Hentai', 'Psychedelic', 'Alternate History', 'Casual', 'Simulation', 'Choices Matter', 'Great Soundtrack', 'Souls-like', 'Indie', 'Atmospheric', 'Family Friendly', 'FPS']
159;1021950;Very Positive;['Psychological Horror', 'Free to Play', 'Walking Simulator', 'Indie', 'First-Person', 'Horror', 'Dynamic Narration', 'Adventure', 'Narration', 'Atmospheric', 'Dark', 'Story Rich', 'Psychological', 'Singleplayer', 'Choices Matter', 'Emotional', 'Puzzle', 'Perma Death']
160;1079800;Very Positive;['VR', 'Action', 'Rhythm', 'Music', 'Shooter', 'On-Rails Shooter', 'FPS', 'Indie', 'Arcade', 'Bullet Hell', 'Bullet Time', 'First-Person', 'Assassin', 'Soundtrack', 'Singleplayer', 'Colorful', 'Gun Customization', 'Post-apocalyptic', 'Cyberpunk', 'Sci-fi']
161;1098490;Very Positive;['Walking Simulator', 'Free to Play', 'Simulation', 'Exploration', 'Atmospheric', 'Casual', 'Adventure', 'Indie', 'VR', 'Relaxing', 'Realistic', 'Beautiful']
162;1036950;Very Positive;['Family Friendly', 'Free to Play', 'Puzzle', 'Tabletop', 'Solitaire', 'Replay Value', 'Minimalist', 'GameMaker', 'Singleplayer', 'Casual', 'Relaxing', 'Indie', 'Difficult', 'Board Game', 'Atmospheric', 'Time Management', 'Stylized', 'Funny', 'Crafting', 'Cute']
